year,day,stars,position,seconds
2015,7,2,16,1672
2015,7,2,17,1707
2015,7,2,18,1752
2015,7,2,19,1760
2015,7,2,20,1770
2015,7,2,21,1820
2015,7,2,22,1840
2015,7,2,23,1869
2015,7,2,24,1917
2015,7,2,25,2002
2015,7,2,26,2042
2015,7,2,27,2054
2015,7,2,28,2071
2015,7,2,29,2100
2015,7,2,30,2105
2015,7,2,31,2131
2015,7,2,32,2179
2015,7,2,33,2217
2015,7,2,34,2220
2015,7,2,35,2226
2015,7,2,36,2251
2015,7,2,37,2259
2015,7,2,38,2295
2015,7,2,39,2301
2015,7,2,40,2309
2015,7,2,41,2313
2015,7,2,42,2327
2015,7,2,43,2338
2015,7,2,44,2358
2015,7,2,45,2403
2015,7,2,46,2409
2015,7,2,47,2482
2015,7,2,48,2499
2015,7,2,49,2503
2015,7,2,50,2534
2015,7,2,51,2643
2015,7,2,52,2645
2015,7,2,53,2661
2015,7,2,54,2666
2015,7,2,55,2719
2015,7,2,56,2727
2015,7,2,57,2734
2015,7,2,58,2779
2015,7,2,59,2833
2015,7,2,60,2838
2015,7,2,61,2900
2015,7,2,62,2956
2015,7,2,63,2961
2015,7,2,64,2976
2015,7,2,65,2980
2015,7,2,66,3018
2015,7,2,67,3027
2015,7,2,68,3044
2015,7,2,69,3059
2015,7,2,70,3099
2015,7,2,71,3128
2015,7,2,72,3144
2015,7,2,73,3163
2015,7,2,74,3174
2015,7,2,75,3176
2015,7,2,76,3194
2015,7,2,77,3197
2015,7,2,78,3207
2015,7,2,79,3220
2015,7,2,80,3255
2015,7,2,81,3261
2015,7,2,82,3288
2015,7,2,83,3295
2015,7,2,84,3316
2015,7,2,85,3336
2015,7,2,86,3383
2015,7,2,87,3423
2015,7,2,88,3440
2015,7,2,89,3442
2015,7,2,90,3452
2015,7,2,91,3468
2015,7,2,92,3574
2015,7,2,93,3606
2015,7,2,94,3656
2015,7,2,95,3688
2015,7,2,96,3692
2015,7,2,97,3714
2015,7,2,98,3719
2015,7,2,99,3725
2015,7,2,100,3732
2015,7,1,1,646
2015,7,1,2,818
2015,7,1,3,1046
2015,7,1,4,1215
2015,7,1,5,1270
2015,7,1,6,1299
2015,7,1,7,1300
2015,7,1,8,1385
2015,7,1,9,1422
2015,7,1,10,1427
2015,7,1,11,1450
2015,7,1,12,1463
2015,7,1,13,1534
2015,7,1,14,1546
2015,7,1,15,1548
2015,7,1,16,1571
2015,7,1,17,1571
2015,7,1,18,1571
2015,7,1,19,1608
2015,7,1,20,1638
2015,7,1,21,1639
2015,7,1,22,1652
2015,7,1,23,1748
2015,7,1,24,1761
2015,7,1,25,1776
2015,7,1,26,1802
2015,7,1,27,1827
2015,7,1,28,1847
2015,7,1,29,1869
2015,7,1,30,1901
2015,7,1,31,1914
2015,7,1,32,1940
2015,7,1,33,1995
2015,7,1,34,2003
2015,7,1,35,2007
2015,7,1,36,2019
2015,7,1,37,2033
2015,7,1,38,2038
2015,7,1,39,2060
2015,7,1,40,2090
2015,7,1,41,2117
2015,7,1,42,2118
2015,7,1,43,2125
2015,7,1,44,2150
2015,7,1,45,2169
2015,7,1,46,2180
2015,7,1,47,2206
2015,7,1,48,2219
2015,7,1,49,2258
2015,7,1,50,2266
2015,7,1,51,2333
2015,7,1,52,2375
2015,7,1,53,2407
2015,7,1,54,2436
2015,7,1,55,2464
2015,7,1,56,2482
2015,7,1,57,2483
2015,7,1,58,2554
2015,7,1,59,2580
2015,7,1,60,2642
2015,7,1,61,2671
2015,7,1,62,2675
2015,7,1,63,2686
2015,7,1,64,2699
2015,7,1,65,2736
2015,7,1,66,2774
2015,7,1,67,2799
2015,7,1,68,2825
2015,7,1,69,2835
2015,7,1,70,2881
2015,7,1,71,2892
2015,7,1,72,2907
2015,7,1,73,2929
2015,7,1,74,2998
2015,7,1,75,3007
2015,7,1,76,3048
2015,7,1,77,3065
2015,7,1,78,3080
2015,7,1,79,3090
2015,7,1,80,3098
2015,7,1,81,3106
2015,7,1,82,3109
2015,7,1,83,3109
2015,7,1,84,3125
2015,7,1,85,3161
2015,7,1,86,3179
2015,7,1,87,3185
2015,7,1,88,3240
2015,7,1,89,3244
2015,7,1,90,3293
2015,7,1,91,3323
2015,7,1,92,3331
2015,7,1,93,3397
2015,7,1,94,3437
2015,7,1,95,3468
2015,7,1,96,3535
2015,7,1,97,3537
2015,7,1,98,3552
2015,7,1,99,3555
2015,7,1,100,3557
2015,8,2,1,274
2015,8,2,2,288
2015,8,2,3,318
2015,8,2,4,324
2015,8,2,5,345
2015,8,2,6,362
2015,8,2,7,391
2015,8,2,8,399
2015,8,2,9,457
2015,8,2,10,493
2015,8,2,11,494
2015,8,2,12,516
2015,8,2,13,527
2015,8,2,14,532
2015,8,2,15,580
2015,8,2,16,602
2015,8,2,17,608
2015,8,2,18,629
2015,8,2,19,635
2015,8,2,20,655
2015,8,2,21,657
2015,8,2,22,690
2015,8,2,23,697
2015,8,2,24,698
2015,8,2,25,701
2015,8,2,26,707
2015,8,2,27,719
2015,8,2,28,731
2015,8,2,29,737
2015,8,2,30,753
2015,8,2,31,765
2015,8,2,32,782
2015,8,2,33,799
2015,8,2,34,802
2015,8,2,35,810
2015,8,2,36,856
2015,8,2,37,860
2015,8,2,38,860
2015,8,2,39,863
2015,8,2,40,884
2015,8,2,41,897
2015,8,2,42,899
2015,8,2,43,900
2015,8,2,44,911
2015,8,2,45,911
2015,8,2,46,912
2015,8,2,47,923
2015,8,2,48,929
2015,8,2,49,939
2015,8,2,50,967
2015,8,2,51,980
2015,8,2,52,995
2015,8,2,53,1003
2015,8,2,54,1025
2015,8,2,55,1027
2015,8,2,56,1044
2015,8,2,57,1053
2015,8,2,58,1054
2015,8,2,59,1060
2015,8,2,60,1071
2015,8,2,61,1083
2015,8,2,62,1084
2015,8,2,63,1084
2015,8,2,64,1085
2015,8,2,65,1096
2015,8,2,66,1124
2015,8,2,67,1141
2015,8,2,68,1144
2015,8,2,69,1156
2015,8,2,70,1157
2015,8,2,71,1160
2015,8,2,72,1164
2015,8,2,73,1167
2015,8,2,74,1176
2015,8,2,75,1176
2015,8,2,76,1183
2015,8,2,77,1205
2015,8,2,78,1207
2015,8,2,79,1225
2015,8,2,80,1225
2015,8,2,81,1225
2015,8,2,82,1231
2015,8,2,83,1243
2015,8,2,84,1247
2015,8,2,85,1248
2015,8,2,86,1251
2015,8,2,87,1251
2015,8,2,88,1266
2015,8,2,89,1291
2015,8,2,90,1298
2015,8,2,91,1302
2015,8,2,92,1318
2015,8,2,93,1356
2015,8,2,94,1356
2015,8,2,95,1359
2015,8,2,96,1365
2015,8,2,97,1366
2015,8,2,98,1387
2015,8,2,99,1387
2015,8,2,100,1393
2015,8,1,1,99
2015,8,1,2,118
2015,8,1,3,123
2015,8,1,4,130
2015,8,1,5,141
2015,8,1,6,154
2015,8,1,7,159
2015,8,1,8,190
2015,8,1,9,211
2015,8,1,10,214
2015,8,1,11,219
2015,8,1,12,224
2015,8,1,13,227
2015,8,1,14,234
2015,8,1,15,240
2015,8,1,16,258
2015,8,1,17,258
2015,8,1,18,264
2015,8,1,19,269
2015,8,1,20,271
2015,8,1,21,278
2015,8,1,22,290
2015,8,1,23,296
2015,8,1,24,307
2015,8,1,25,332
2015,8,1,26,344
2015,8,1,27,357
2015,8,1,28,358
2015,8,1,29,362
2015,8,1,30,371
2015,8,1,31,384
2015,8,1,32,391
2015,8,1,33,404
2015,8,1,34,414
2015,8,1,35,418
2015,8,1,36,431
2015,8,1,37,433
2015,8,1,38,437
2015,8,1,39,439
2015,8,1,40,440
2015,8,1,41,445
2015,8,1,42,453
2015,8,1,43,463
2015,8,1,44,478
2015,8,1,45,489
2015,8,1,46,494
2015,8,1,47,502
2015,8,1,48,511
2015,8,1,49,512
2015,8,1,50,512
2015,8,1,51,516
2015,8,1,52,518
2015,8,1,53,530
2015,8,1,54,539
2015,8,1,55,543
2015,8,1,56,545
2015,8,1,57,549
2015,8,1,58,554
2015,8,1,59,558
2015,8,1,60,566
2015,8,1,61,594
2015,8,1,62,601
2015,8,1,63,603
2015,8,1,64,605
2015,8,1,65,606
2015,8,1,66,607
2015,8,1,67,626
2015,8,1,68,644
2015,8,1,69,672
2015,8,1,70,672
2015,8,1,71,682
2015,8,1,72,684
2015,8,1,73,689
2015,8,1,74,696
2015,8,1,75,714
2015,8,1,76,715
2015,8,1,77,718
2015,8,1,78,720
2015,8,1,79,725
2015,8,1,80,726
2015,8,1,81,752
2015,8,1,82,757
2015,8,1,83,758
2015,8,1,84,763
2015,8,1,85,768
2015,8,1,86,769
2015,8,1,87,783
2015,8,1,88,786
2015,8,1,89,791
2015,8,1,90,794
2015,8,1,91,800
2015,8,1,92,803
2015,8,1,93,806
2015,8,1,94,809
2015,8,1,95,813
2015,8,1,96,819
2015,8,1,97,828
2015,8,1,98,837
2015,8,1,99,838
2015,8,1,100,847
2015,9,2,1,289
2015,9,2,2,373
2015,9,2,3,419
2015,9,2,4,465
2015,9,2,5,473
2015,9,2,6,501
2015,9,2,7,513
2015,9,2,8,570
2015,9,2,9,602
2015,9,2,10,611
2015,9,2,11,642
2015,9,2,12,659
2015,9,2,13,675
2015,9,2,14,677
2015,9,2,15,685
2015,9,2,16,685
2015,9,2,17,685
2015,9,2,18,699
2015,9,2,19,703
2015,9,2,20,727
2015,9,2,21,777
2015,9,2,22,812
2015,9,2,23,813
2015,9,2,24,818
2015,9,2,25,839
2015,9,2,26,842
2015,9,2,27,846
2015,9,2,28,849
2015,9,2,29,856
2015,9,2,30,874
2015,9,2,31,874
2015,9,2,32,889
2015,9,2,33,892
2015,9,2,34,892
2015,9,2,35,896
2015,9,2,36,944
2015,9,2,37,953
2015,9,2,38,985
2015,9,2,39,986
2015,9,2,40,1016
2015,9,2,41,1018
2015,9,2,42,1068
2015,9,2,43,1083
2015,9,2,44,1135
2015,9,2,45,1141
2015,9,2,46,1143
2015,9,2,47,1150
2015,9,2,48,1158
2015,9,2,49,1162
2015,9,2,50,1195
2015,9,2,51,1203
2015,9,2,52,1225
2015,9,2,53,1228
2015,9,2,54,1232
2015,9,2,55,1236
2015,9,2,56,1238
2015,9,2,57,1241
2015,9,2,58,1255
2015,9,2,59,1265
2015,9,2,60,1279
2015,9,2,61,1284
2015,9,2,62,1289
2015,9,2,63,1299
2015,9,2,64,1322
2015,9,2,65,1346
2015,9,2,66,1353
2015,9,2,67,1366
2015,9,2,68,1367
2015,9,2,69,1401
2015,9,2,70,1409
2015,9,2,71,1460
2015,9,2,72,1478
2015,9,2,73,1480
2015,9,2,74,1494
2015,9,2,75,1511
2015,9,2,76,1519
2015,9,2,77,1526
2015,9,2,78,1542
2015,9,2,79,1558
2015,9,2,80,1564
2015,9,2,81,1565
2015,9,2,82,1576
2015,9,2,83,1582
2015,9,2,84,1599
2015,9,2,85,1614
2015,9,2,86,1622
2015,9,2,87,1677
2015,9,2,88,1685
2015,9,2,89,1689
2015,9,2,90,1721
2015,9,2,91,1725
2015,9,2,92,1742
2015,9,2,93,1774
2015,9,2,94,1783
2015,9,2,95,1798
2015,9,2,96,1807
2015,9,2,97,1813
2015,9,2,98,1830
2015,9,2,99,1859
2015,9,2,100,1883
2015,9,1,1,265
2015,9,1,2,332
2015,9,1,3,357
2015,9,1,4,423
2015,9,1,5,425
2015,9,1,6,442
2015,9,1,7,454
2015,9,1,8,470
2015,9,1,9,481
2015,9,1,10,503
2015,9,1,11,572
2015,9,1,12,577
2015,9,1,13,613
2015,9,1,14,635
2015,9,1,15,642
2015,9,1,16,644
2015,9,1,17,649
2015,9,1,18,661
2015,9,1,19,670
2015,9,1,20,681
2015,9,1,21,713
2015,9,1,22,748
2015,9,1,23,786
2015,9,1,24,793
2015,9,1,25,794
2015,9,1,26,796
2015,9,1,27,799
2015,9,1,28,814
2015,9,1,29,815
2015,9,1,30,818
2015,9,1,31,818
2015,9,1,32,820
2015,9,1,33,823
2015,9,1,34,860
2015,9,1,35,865
2015,9,1,36,872
2015,9,1,37,891
2015,9,1,38,899
2015,9,1,39,922
2015,9,1,40,961
2015,9,1,41,968
2015,9,1,42,971
2015,9,1,43,998
2015,9,1,44,1032
2015,9,1,45,1050
2015,9,1,46,1084
2015,9,1,47,1106
2015,9,1,48,1108
2015,9,1,49,1109
2015,9,1,50,1110
2015,9,1,51,1116
2015,9,1,52,1119
2015,9,1,53,1122
2015,9,1,54,1135
2015,9,1,55,1140
2015,9,1,56,1145
2015,9,1,57,1188
2015,9,1,58,1196
2015,9,1,59,1201
2015,9,1,60,1205
2015,9,1,61,1205
2015,9,1,62,1206
2015,9,1,63,1212
2015,9,1,64,1225
2015,9,1,65,1226
2015,9,1,66,1263
2015,9,1,67,1264
2015,9,1,68,1280
2015,9,1,69,1315
2015,9,1,70,1332
2015,9,1,71,1335
2015,9,1,72,1339
2015,9,1,73,1355
2015,9,1,74,1428
2015,9,1,75,1451
2015,9,1,76,1453
2015,9,1,77,1463
2015,9,1,78,1483
2015,9,1,79,1484
2015,9,1,80,1496
2015,9,1,81,1510
2015,9,1,82,1513
2015,9,1,83,1513
2015,9,1,84,1521
2015,9,1,85,1528
2015,9,1,86,1540
2015,9,1,87,1552
2015,9,1,88,1562
2015,9,1,89,1562
2015,9,1,90,1580
2015,9,1,91,1591
2015,9,1,92,1636
2015,9,1,93,1651
2015,9,1,94,1665
2015,9,1,95,1676
2015,9,1,96,1685
2015,9,1,97,1716
2015,9,1,98,1745
2015,9,1,99,1749
2015,9,1,100,1750
2015,10,2,1,150
2015,10,2,2,168
2015,10,2,3,194
2015,10,2,4,211
2015,10,2,5,215
2015,10,2,6,224
2015,10,2,7,226
2015,10,2,8,232
2015,10,2,9,239
2015,10,2,10,261
2015,10,2,11,276
2015,10,2,12,280
2015,10,2,13,287
2015,10,2,14,298
2015,10,2,15,300
2015,10,2,16,306
2015,10,2,17,310
2015,10,2,18,315
2015,10,2,19,326
2015,10,2,20,336
2015,10,2,21,341
2015,10,2,22,349
2015,10,2,23,357
2015,10,2,24,358
2015,10,2,25,367
2015,10,2,26,369
2015,10,2,27,370
2015,10,2,28,375
2015,10,2,29,376
2015,10,2,30,380
2015,10,2,31,396
2015,10,2,32,405
2015,10,2,33,408
2015,10,2,34,410
2015,10,2,35,427
2015,10,2,36,428
2015,10,2,37,429
2015,10,2,38,431
2015,10,2,39,448
2015,10,2,40,452
2015,10,2,41,457
2015,10,2,42,472
2015,10,2,43,477
2015,10,2,44,484
2015,10,2,45,487
2015,10,2,46,491
2015,10,2,47,501
2015,10,2,48,511
2015,10,2,49,514
2015,10,2,50,519
2015,10,2,51,521
2015,10,2,52,523
2015,10,2,53,528
2015,10,2,54,542
2015,10,2,55,545
2015,10,2,56,555
2015,10,2,57,556
2015,10,2,58,562
2015,10,2,59,568
2015,10,2,60,574
2015,10,2,61,581
2015,10,2,62,583
2015,10,2,63,584
2015,10,2,64,586
2015,10,2,65,590
2015,10,2,66,597
2015,10,2,67,608
2015,10,2,68,610
2015,10,2,69,614
2015,10,2,70,621
2015,10,2,71,623
2015,10,2,72,623
2015,10,2,73,633
2015,10,2,74,634
2015,10,2,75,638
2015,10,2,76,640
2015,10,2,77,645
2015,10,2,78,646
2015,10,2,79,652
2015,10,2,80,656
2015,10,2,81,657
2015,10,2,82,658
2015,10,2,83,660
2015,10,2,84,661
2015,10,2,85,667
2015,10,2,86,669
2015,10,2,87,670
2015,10,2,88,676
2015,10,2,89,680
2015,10,2,90,683
2015,10,2,91,685
2015,10,2,92,688
2015,10,2,93,697
2015,10,2,94,700
2015,10,2,95,708
2015,10,2,96,712
2015,10,2,97,713
2015,10,2,98,716
2015,10,2,99,721
2015,10,2,100,727
2015,10,1,1,119
2015,10,1,2,133
2015,10,1,3,141
2015,10,1,4,146
2015,10,1,5,151
2015,10,1,6,159
2015,10,1,7,171
2015,10,1,8,184
2015,10,1,9,190
2015,10,1,10,197
2015,10,1,11,202
2015,10,1,12,213
2015,10,1,13,222
2015,10,1,14,236
2015,10,1,15,238
2015,10,1,16,245
2015,10,1,17,247
2015,10,1,18,250
2015,10,1,19,253
2015,10,1,20,253
2015,10,1,21,267
2015,10,1,22,277
2015,10,1,23,282
2015,10,1,24,295
2015,10,1,25,304
2015,10,1,26,309
2015,10,1,27,310
2015,10,1,28,329
2015,10,1,29,333
2015,10,1,30,336
2015,10,1,31,337
2015,10,1,32,340
2015,10,1,33,342
2015,10,1,34,347
2015,10,1,35,350
2015,10,1,36,369
2015,10,1,37,370
2015,10,1,38,374
2015,10,1,39,381
2015,10,1,40,386
2015,10,1,41,406
2015,10,1,42,409
2015,10,1,43,413
2015,10,1,44,420
2015,10,1,45,425
2015,10,1,46,426
2015,10,1,47,445
2015,10,1,48,446
2015,10,1,49,455
2015,10,1,50,455
2015,10,1,51,467
2015,10,1,52,475
2015,10,1,53,476
2015,10,1,54,477
2015,10,1,55,481
2015,10,1,56,488
2015,10,1,57,491
2015,10,1,58,492
2015,10,1,59,494
2015,10,1,60,495
2015,10,1,61,496
2015,10,1,62,499
2015,10,1,63,508
2015,10,1,64,511
2015,10,1,65,515
2015,10,1,66,518
2015,10,1,67,523
2015,10,1,68,525
2015,10,1,69,525
2015,10,1,70,526
2015,10,1,71,528
2015,10,1,72,529
2015,10,1,73,535
2015,10,1,74,549
2015,10,1,75,555
2015,10,1,76,561
2015,10,1,77,562
2015,10,1,78,564
2015,10,1,79,564
2015,10,1,80,566
2015,10,1,81,566
2015,10,1,82,572
2015,10,1,83,578
2015,10,1,84,579
2015,10,1,85,585
2015,10,1,86,586
2015,10,1,87,589
2015,10,1,88,592
2015,10,1,89,602
2015,10,1,90,613
2015,10,1,91,614
2015,10,1,92,614
2015,10,1,93,614
2015,10,1,94,615
2015,10,1,95,616
2015,10,1,96,616
2015,10,1,97,618
2015,10,1,98,623
2015,10,1,99,624
2015,10,1,100,628
2015,11,2,1,296
2015,11,2,2,320
2015,11,2,3,392
2015,11,2,4,463
2015,11,2,5,519
2015,11,2,6,554
2015,11,2,7,561
2015,11,2,8,562
2015,11,2,9,572
2015,11,2,10,607
2015,11,2,11,615
2015,11,2,12,641
2015,11,2,13,672
2015,11,2,14,673
2015,11,2,15,676
2015,11,2,16,693
2015,11,2,17,695
2015,11,2,18,699
2015,11,2,19,706
2015,11,2,20,723
2015,11,2,21,724
2015,11,2,22,740
2015,11,2,23,749
2015,11,2,24,753
2015,11,2,25,763
2015,11,2,26,770
2015,11,2,27,790
2015,11,2,28,795
2015,11,2,29,796
2015,11,2,30,804
2015,11,2,31,806
2015,11,2,32,808
2015,11,2,33,811
2015,11,2,34,812
2015,11,2,35,829
2015,11,2,36,835
2015,11,2,37,836
2015,11,2,38,839
2015,11,2,39,858
2015,11,2,40,858
2015,11,2,41,866
2015,11,2,42,882
2015,11,2,43,896
2015,11,2,44,897
2015,11,2,45,901
2015,11,2,46,909
2015,11,2,47,920
2015,11,2,48,922
2015,11,2,49,932
2015,11,2,50,980
2015,11,2,51,980
2015,11,2,52,981
2015,11,2,53,1000
2015,11,2,54,1000
2015,11,2,55,1001
2015,11,2,56,1002
2015,11,2,57,1022
2015,11,2,58,1026
2015,11,2,59,1028
2015,11,2,60,1042
2015,11,2,61,1065
2015,11,2,62,1074
2015,11,2,63,1094
2015,11,2,64,1107
2015,11,2,65,1113
2015,11,2,66,1118
2015,11,2,67,1146
2015,11,2,68,1148
2015,11,2,69,1149
2015,11,2,70,1157
2015,11,2,71,1168
2015,11,2,72,1170
2015,11,2,73,1182
2015,11,2,74,1183
2015,11,2,75,1222
2015,11,2,76,1236
2015,11,2,77,1240
2015,11,2,78,1262
2015,11,2,79,1271
2015,11,2,80,1279
2015,11,2,81,1280
2015,11,2,82,1289
2015,11,2,83,1321
2015,11,2,84,1332
2015,11,2,85,1333
2015,11,2,86,1341
2015,11,2,87,1351
2015,11,2,88,1356
2015,11,2,89,1381
2015,11,2,90,1382
2015,11,2,91,1388
2015,11,2,92,1412
2015,11,2,93,1436
2015,11,2,94,1441
2015,11,2,95,1445
2015,11,2,96,1453
2015,11,2,97,1458
2015,11,2,98,1461
2015,11,2,99,1464
2015,11,2,100,1464
2015,11,1,1,208
2015,11,1,2,290
2015,11,1,3,292
2015,11,1,4,357
2015,11,1,5,425
2015,11,1,6,463
2015,11,1,7,485
2015,11,1,8,527
2015,11,1,9,532
2015,11,1,10,536
2015,11,1,11,546
2015,11,1,12,556
2015,11,1,13,557
2015,11,1,14,582
2015,11,1,15,590
2015,11,1,16,611
2015,11,1,17,614
2015,11,1,18,619
2015,11,1,19,641
2015,11,1,20,646
2015,11,1,21,652
2015,11,1,22,655
2015,11,1,23,664
2015,11,1,24,676
2015,11,1,25,690
2015,11,1,26,716
2015,11,1,27,720
2015,11,1,28,723
2015,11,1,29,723
2015,11,1,30,726
2015,11,1,31,736
2015,11,1,32,757
2015,11,1,33,760
2015,11,1,34,764
2015,11,1,35,766
2015,11,1,36,766
2015,11,1,37,766
2015,11,1,38,776
2015,11,1,39,777
2015,11,1,40,782
2015,11,1,41,790
2015,11,1,42,795
2015,11,1,43,802
2015,11,1,44,807
2015,11,1,45,811
2015,11,1,46,830
2015,11,1,47,856
2015,11,1,48,858
2015,11,1,49,862
2015,11,1,50,888
2015,11,1,51,894
2015,11,1,52,899
2015,11,1,53,923
2015,11,1,54,930
2015,11,1,55,939
2015,11,1,56,948
2015,11,1,57,955
2015,11,1,58,961
2015,11,1,59,961
2015,11,1,60,967
2015,11,1,61,977
2015,11,1,62,1009
2015,11,1,63,1015
2015,11,1,64,1023
2015,11,1,65,1027
2015,11,1,66,1029
2015,11,1,67,1038
2015,11,1,68,1046
2015,11,1,69,1058
2015,11,1,70,1065
2015,11,1,71,1105
2015,11,1,72,1115
2015,11,1,73,1132
2015,11,1,74,1132
2015,11,1,75,1135
2015,11,1,76,1136
2015,11,1,77,1144
2015,11,1,78,1144
2015,11,1,79,1177
2015,11,1,80,1181
2015,11,1,81,1191
2015,11,1,82,1204
2015,11,1,83,1204
2015,11,1,84,1215
2015,11,1,85,1228
2015,11,1,86,1231
2015,11,1,87,1235
2015,11,1,88,1238
2015,11,1,89,1245
2015,11,1,90,1296
2015,11,1,91,1308
2015,11,1,92,1330
2015,11,1,93,1330
2015,11,1,94,1332
2015,11,1,95,1345
2015,11,1,96,1354
2015,11,1,97,1358
2015,11,1,98,1359
2015,11,1,99,1398
2015,11,1,100,1410
2015,12,2,1,234
2015,12,2,2,265
2015,12,2,3,358
2015,12,2,4,382
2015,12,2,5,403
2015,12,2,6,422
2015,12,2,7,446
2015,12,2,8,455
2015,12,2,9,482
2015,12,2,10,491
2015,12,2,11,494
2015,12,2,12,498
2015,12,2,13,507
2015,12,2,14,511
2015,12,2,15,521
2015,12,2,16,530
2015,12,2,17,534
2015,12,2,18,537
2015,12,2,19,558
2015,12,2,20,620
2015,12,2,21,626
2015,12,2,22,634
2015,12,2,23,685
2015,12,2,24,691
2015,12,2,25,707
2015,12,2,26,710
2015,12,2,27,711
2015,12,2,28,715
2015,12,2,29,717
2015,12,2,30,717
2015,12,2,31,733
2015,12,2,32,741
2015,12,2,33,744
2015,12,2,34,755
2015,12,2,35,765
2015,12,2,36,777
2015,12,2,37,783
2015,12,2,38,822
2015,12,2,39,824
2015,12,2,40,832
2015,12,2,41,841
2015,12,2,42,846
2015,12,2,43,852
2015,12,2,44,858
2015,12,2,45,861
2015,12,2,46,888
2015,12,2,47,895
2015,12,2,48,933
2015,12,2,49,947
2015,12,2,50,971
2015,12,2,51,976
2015,12,2,52,980
2015,12,2,53,997
2015,12,2,54,1009
2015,12,2,55,1011
2015,12,2,56,1013
2015,12,2,57,1016
2015,12,2,58,1028
2015,12,2,59,1041
2015,12,2,60,1049
2015,12,2,61,1064
2015,12,2,62,1070
2015,12,2,63,1078
2015,12,2,64,1088
2015,12,2,65,1091
2015,12,2,66,1107
2015,12,2,67,1133
2015,12,2,68,1156
2015,12,2,69,1165
2015,12,2,70,1168
2015,12,2,71,1181
2015,12,2,72,1188
2015,12,2,73,1226
2015,12,2,74,1235
2015,12,2,75,1249
2015,12,2,76,1254
2015,12,2,77,1258
2015,12,2,78,1301
2015,12,2,79,1310
2015,12,2,80,1312
2015,12,2,81,1316
2015,12,2,82,1320
2015,12,2,83,1327
2015,12,2,84,1334
2015,12,2,85,1354
2015,12,2,86,1363
2015,12,2,87,1366
2015,12,2,88,1371
2015,12,2,89,1375
2015,12,2,90,1398
2015,12,2,91,1417
2015,12,2,92,1423
2015,12,2,93,1440
2015,12,2,94,1454
2015,12,2,95,1462
2015,12,2,96,1475
2015,12,2,97,1476
2015,12,2,98,1523
2015,12,2,99,1530
2015,12,2,100,1541
2015,12,1,1,91
2015,12,1,2,106
2015,12,1,3,138
2015,12,1,4,141
2015,12,1,5,144
2015,12,1,6,159
2015,12,1,7,159
2015,12,1,8,159
2015,12,1,9,162
2015,12,1,10,167
2015,12,1,11,169
2015,12,1,12,170
2015,12,1,13,176
2015,12,1,14,177
2015,12,1,15,177
2015,12,1,16,182
2015,12,1,17,183
2015,12,1,18,189
2015,12,1,19,193
2015,12,1,20,208
2015,12,1,21,209
2015,12,1,22,210
2015,12,1,23,210
2015,12,1,24,211
2015,12,1,25,214
2015,12,1,26,215
2015,12,1,27,215
2015,12,1,28,217
2015,12,1,29,220
2015,12,1,30,221
2015,12,1,31,221
2015,12,1,32,227
2015,12,1,33,236
2015,12,1,34,246
2015,12,1,35,246
2015,12,1,36,250
2015,12,1,37,250
2015,12,1,38,252
2015,12,1,39,256
2015,12,1,40,259
2015,12,1,41,277
2015,12,1,42,279
2015,12,1,43,282
2015,12,1,44,283
2015,12,1,45,289
2015,12,1,46,299
2015,12,1,47,300
2015,12,1,48,313
2015,12,1,49,316
2015,12,1,50,316
2015,12,1,51,318
2015,12,1,52,320
2015,12,1,53,322
2015,12,1,54,328
2015,12,1,55,330
2015,12,1,56,330
2015,12,1,57,331
2015,12,1,58,332
2015,12,1,59,334
2015,12,1,60,335
2015,12,1,61,336
2015,12,1,62,339
2015,12,1,63,340
2015,12,1,64,341
2015,12,1,65,342
2015,12,1,66,346
2015,12,1,67,353
2015,12,1,68,353
2015,12,1,69,355
2015,12,1,70,369
2015,12,1,71,375
2015,12,1,72,376
2015,12,1,73,382
2015,12,1,74,386
2015,12,1,75,391
2015,12,1,76,393
2015,12,1,77,393
2015,12,1,78,394
2015,12,1,79,397
2015,12,1,80,398
2015,12,1,81,401
2015,12,1,82,402
2015,12,1,83,406
2015,12,1,84,408
2015,12,1,85,412
2015,12,1,86,412
2015,12,1,87,414
2015,12,1,88,415
2015,12,1,89,417
2015,12,1,90,420
2015,12,1,91,429
2015,12,1,92,432
2015,12,1,93,437
2015,12,1,94,438
2015,12,1,95,441
2015,12,1,96,444
2015,12,1,97,444
2015,12,1,98,453
2015,12,1,99,454
2015,12,1,100,456
2015,13,2,1,502
2015,13,2,2,507
2015,13,2,3,512
2015,13,2,4,517
2015,13,2,5,526
2015,13,2,6,533
2015,13,2,7,603
2015,13,2,8,605
2015,13,2,9,627
2015,13,2,10,641
2015,13,2,11,645
2015,13,2,12,661
2015,13,2,13,680
2015,13,2,14,704
2015,13,2,15,712
2015,13,2,16,717
2015,13,2,17,724
2015,13,2,18,726
2015,13,2,19,735
2015,13,2,20,742
2015,13,2,21,759
2015,13,2,22,761
2015,13,2,23,767
2015,13,2,24,777
2015,13,2,25,778
2015,13,2,26,791
2015,13,2,27,801
2015,13,2,28,827
2015,13,2,29,837
2015,13,2,30,842
2015,13,2,31,844
2015,13,2,32,845
2015,13,2,33,846
2015,13,2,34,850
2015,13,2,35,856
2015,13,2,36,866
2015,13,2,37,869
2015,13,2,38,884
2015,13,2,39,898
2015,13,2,40,907
2015,13,2,41,909
2015,13,2,42,910
